Province,Country,Lat,Long,date,cases,type
British Columbia,Canada,49.2827,-123.1207,25/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,26/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,27/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,28/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,29/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,30/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,31/01/2020,0,death
British Columbia,Canada,49.2827,-123.1207,01/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,02/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,03/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,04/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,05/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,06/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,07/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,08/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,09/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,10/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,11/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,12/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,13/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,14/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,15/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,16/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,17/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,18/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,19/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,20/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,21/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,22/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,23/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,24/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,25/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,26/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,27/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,28/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,29/02/2020,0,death
British Columbia,Canada,49.2827,-123.1207,01/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,02/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,03/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,04/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,05/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,06/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,07/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,08/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,09/03/2020,1,death
British Columbia,Canada,49.2827,-123.1207,10/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,11/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,12/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,13/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,14/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,15/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,16/03/2020,3,death
British Columbia,Canada,49.2827,-123.1207,17/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,18/03/2020,3,death
British Columbia,Canada,49.2827,-123.1207,19/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,20/03/2020,1,death
British Columbia,Canada,49.2827,-123.1207,21/03/2020,2,death
British Columbia,Canada,49.2827,-123.1207,22/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,23/03/2020,3,death
British Columbia,Canada,49.2827,-123.1207,24/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,25/03/2020,0,death
British Columbia,Canada,49.2827,-123.1207,26/03/2020,1,death
British Columbia,Canada,49.2827,-123.1207,27/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,22/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,23/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,24/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,25/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,26/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,27/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,28/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,29/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,30/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,31/01/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,01/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,02/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,03/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,04/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,05/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,06/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,07/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,08/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,09/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,10/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,11/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,12/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,13/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,14/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,15/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,16/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,17/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,18/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,19/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,20/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,21/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,22/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,23/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,24/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,25/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,26/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,27/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,28/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,29/02/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,01/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,02/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,03/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,04/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,05/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,06/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,07/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,08/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,09/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,10/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,11/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,12/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,13/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,14/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,15/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,16/03/2020,1,death
Cayman Islands,United Kingdom,19.3133,-81.2546,17/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,18/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,19/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,20/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,21/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,22/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,23/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,24/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,25/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,26/03/2020,0,death
Cayman Islands,United Kingdom,19.3133,-81.2546,27/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,22/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,23/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,24/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,25/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,26/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,27/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,28/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,29/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,30/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,31/01/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,01/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,02/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,03/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,04/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,05/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,06/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,07/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,08/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,09/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,10/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,11/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,12/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,13/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,14/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,15/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,16/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,17/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,18/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,19/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,20/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,21/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,22/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,23/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,24/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,25/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,26/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,27/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,28/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,29/02/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,01/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,02/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,03/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,04/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,05/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,06/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,07/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,08/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,09/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,10/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,11/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,12/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,13/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,14/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,15/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,16/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,17/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,18/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,19/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,20/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,21/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,22/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,23/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,24/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,25/03/2020,0,death
Channel Islands,United Kingdom,49.3723,-2.3644,26/03/2020,1,death
Channel Islands,United Kingdom,49.3723,-2.3644,27/03/2020,0,death
Chongqing,China,30.0572,107.874,22/01/2020,0,death
Chongqing,China,30.0572,107.874,23/01/2020,0,death
Chongqing,China,30.0572,107.874,24/01/2020,0,death
Chongqing,China,30.0572,107.874,25/01/2020,0,death
Chongqing,China,30.0572,107.874,26/01/2020,0,death
Chongqing,China,30.0572,107.874,27/01/2020,0,death
Chongqing,China,30.0572,107.874,28/01/2020,0,death
Chongqing,China,30.0572,107.874,29/01/2020,0,death
Chongqing,China,30.0572,107.874,30/01/2020,0,death
Chongqing,China,30.0572,107.874,31/01/2020,0,death
Chongqing,China,30.0572,107.874,01/02/2020,1,death
Chongqing,China,30.0572,107.874,02/02/2020,1,death
Chongqing,China,30.0572,107.874,03/02/2020,0,death
Chongqing,China,30.0572,107.874,04/02/2020,0,death
Chongqing,China,30.0572,107.874,05/02/2020,0,death
Chongqing,China,30.0572,107.874,06/02/2020,0,death
Chongqing,China,30.0572,107.874,07/02/2020,0,death
Chongqing,China,30.0572,107.874,08/02/2020,0,death
Chongqing,China,30.0572,107.874,09/02/2020,0,death
Chongqing,China,30.0572,107.874,10/02/2020,0,death
Chongqing,China,30.0572,107.874,11/02/2020,1,death
Chongqing,China,30.0572,107.874,12/02/2020,0,death
Chongqing,China,30.0572,107.874,13/02/2020,1,death
Chongqing,China,30.0572,107.874,14/02/2020,1,death
Chongqing,China,30.0572,107.874,15/02/2020,0,death
Chongqing,China,30.0572,107.874,16/02/2020,0,death
Chongqing,China,30.0572,107.874,17/02/2020,0,death
Chongqing,China,30.0572,107.874,18/02/2020,0,death
Chongqing,China,30.0572,107.874,19/02/2020,0,death
Chongqing,China,30.0572,107.874,20/02/2020,1,death
Chongqing,China,30.0572,107.874,21/02/2020,0,death
Chongqing,China,30.0572,107.874,22/02/2020,0,death
Chongqing,China,30.0572,107.874,23/02/2020,0,death
Chongqing,China,30.0572,107.874,24/02/2020,0,death
Chongqing,China,30.0572,107.874,25/02/2020,0,death
Chongqing,China,30.0572,107.874,26/02/2020,0,death
Chongqing,China,30.0572,107.874,27/02/2020,0,death
Chongqing,China,30.0572,107.874,28/02/2020,0,death
Chongqing,China,30.0572,107.874,29/02/2020,0,death
Chongqing,China,30.0572,107.874,01/03/2020,0,death
Chongqing,China,30.0572,107.874,02/03/2020,0,death
Chongqing,China,30.0572,107.874,03/03/2020,0,death
Chongqing,China,30.0572,107.874,04/03/2020,0,death
Chongqing,China,30.0572,107.874,05/03/2020,0,death
Chongqing,China,30.0572,107.874,06/03/2020,0,death
Chongqing,China,30.0572,107.874,07/03/2020,0,death
Chongqing,China,30.0572,107.874,08/03/2020,0,death
Chongqing,China,30.0572,107.874,09/03/2020,0,death
Chongqing,China,30.0572,107.874,10/03/2020,0,death
Chongqing,China,30.0572,107.874,11/03/2020,0,death
Chongqing,China,30.0572,107.874,12/03/2020,0,death
Chongqing,China,30.0572,107.874,13/03/2020,0,death
Chongqing,China,30.0572,107.874,14/03/2020,0,death
Chongqing,China,30.0572,107.874,15/03/2020,0,death
Chongqing,China,30.0572,107.874,16/03/2020,0,death
Chongqing,China,30.0572,107.874,17/03/2020,0,death
Chongqing,China,30.0572,107.874,18/03/2020,0,death
Chongqing,China,30.0572,107.874,19/03/2020,0,death
Chongqing,China,30.0572,107.874,20/03/2020,0,death
Chongqing,China,30.0572,107.874,21/03/2020,0,death
Chongqing,China,30.0572,107.874,22/03/2020,0,death
Chongqing,China,30.0572,107.874,23/03/2020,0,death
Chongqing,China,30.0572,107.874,24/03/2020,0,death
Chongqing,China,30.0572,107.874,25/03/2020,0,death
Chongqing,China,30.0572,107.874,26/03/2020,0,death
Chongqing,China,30.0572,107.874,27/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,22/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,23/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,24/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,25/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,26/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,27/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,28/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,29/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,30/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,31/01/2020,0,death
Curacao,Netherlands,12.1696,-68.99,01/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,02/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,03/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,04/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,05/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,06/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,07/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,08/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,09/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,10/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,11/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,12/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,13/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,14/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,15/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,16/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,17/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,18/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,19/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,20/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,21/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,22/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,23/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,24/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,25/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,26/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,27/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,28/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,29/02/2020,0,death
Curacao,Netherlands,12.1696,-68.99,01/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,02/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,03/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,04/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,05/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,06/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,07/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,08/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,09/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,10/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,11/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,12/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,13/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,14/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,15/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,16/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,17/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,18/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,19/03/2020,1,death
Curacao,Netherlands,12.1696,-68.99,20/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,21/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,22/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,23/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,24/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,25/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,26/03/2020,0,death
Curacao,Netherlands,12.1696,-68.99,27/03/2020,0,death
Diamond Princess,Canada,0,0,22/01/2020,0,death
Diamond Princess,Canada,0,0,23/01/2020,0,death
Diamond Princess,Canada,0,0,24/01/2020,0,death
Diamond Princess,Canada,0,0,25/01/2020,0,death
Diamond Princess,Canada,0,0,26/01/2020,0,death
Diamond Princess,Canada,0,0,27/01/2020,0,death
Diamond Princess,Canada,0,0,28/01/2020,0,death
Diamond Princess,Canada,0,0,29/01/2020,0,death
Diamond Princess,Canada,0,0,30/01/2020,0,death
Diamond Princess,Canada,0,0,31/01/2020,0,death
Diamond Princess,Canada,0,0,01/02/2020,0,death
Diamond Princess,Canada,0,0,02/02/2020,0,death
Diamond Princess,Canada,0,0,03/02/2020,0,death
Diamond Princess,Canada,0,0,04/02/2020,0,death
Diamond Princess,Canada,0,0,05/02/2020,0,death
Diamond Princess,Canada,0,0,06/02/2020,0,death
Diamond Princess,Canada,0,0,07/02/2020,0,death
Diamond Princess,Canada,0,0,08/02/2020,0,death
Diamond Princess,Canada,0,0,09/02/2020,0,death
Diamond Princess,Canada,0,0,10/02/2020,0,death
Diamond Princess,Canada,0,0,11/02/2020,0,death
Diamond Princess,Canada,0,0,12/02/2020,0,death
Diamond Princess,Canada,0,0,13/02/2020,0,death
Diamond Princess,Canada,0,0,14/02/2020,0,death
Diamond Princess,Canada,0,0,15/02/2020,0,death
Diamond Princess,Canada,0,0,16/02/2020,0,death
Diamond Princess,Canada,0,0,17/02/2020,0,death
Diamond Princess,Canada,0,0,18/02/2020,0,death
Diamond Princess,Canada,0,0,19/02/2020,0,death
Diamond Princess,Canada,0,0,20/02/2020,0,death
Diamond Princess,Canada,0,0,21/02/2020,0,death
Diamond Princess,Canada,0,0,22/02/2020,0,death
Diamond Princess,Canada,0,0,23/02/2020,0,death
Diamond Princess,Canada,0,0,24/02/2020,0,death
Diamond Princess,Canada,0,0,25/02/2020,0,death
Diamond Princess,Canada,0,0,26/02/2020,0,death
Diamond Princess,Canada,0,0,27/02/2020,0,death
Diamond Princess,Canada,0,0,28/02/2020,0,death
Diamond Princess,Canada,0,0,29/02/2020,0,death
Diamond Princess,Canada,0,0,01/03/2020,0,death
Diamond Princess,Canada,0,0,02/03/2020,0,death
Diamond Princess,Canada,0,0,03/03/2020,0,death
Diamond Princess,Canada,0,0,04/03/2020,0,death
Diamond Princess,Canada,0,0,05/03/2020,0,death
Diamond Princess,Canada,0,0,06/03/2020,0,death
Diamond Princess,Canada,0,0,07/03/2020,0,death
Diamond Princess,Canada,0,0,08/03/2020,0,death
Diamond Princess,Canada,0,0,09/03/2020,0,death
Diamond Princess,Canada,0,0,10/03/2020,0,death
Diamond Princess,Canada,0,0,11/03/2020,0,death
Diamond Princess,Canada,0,0,12/03/2020,0,death
Diamond Princess,Canada,0,0,13/03/2020,0,death
Diamond Princess,Canada,0,0,14/03/2020,0,death
Diamond Princess,Canada,0,0,15/03/2020,0,death
Diamond Princess,Canada,0,0,16/03/2020,0,death
Diamond Princess,Canada,0,0,17/03/2020,0,death
Diamond Princess,Canada,0,0,18/03/2020,0,death
Diamond Princess,Canada,0,0,19/03/2020,0,death
Diamond Princess,Canada,0,0,20/03/2020,0,death
Diamond Princess,Canada,0,0,21/03/2020,0,death
Diamond Princess,Canada,0,0,22/03/2020,1,death
Diamond Princess,Canada,0,0,23/03/2020,0,death
Diamond Princess,Canada,0,0,24/03/2020,0,death
Diamond Princess,Canada,0,0,25/03/2020,0,death
Diamond Princess,Canada,0,0,26/03/2020,0,death
Diamond Princess,Canada,0,0,27/03/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,22/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,23/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,24/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,25/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,26/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,27/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,28/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,29/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,30/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,31/01/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,01/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,02/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,03/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,04/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,05/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,06/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,07/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,08/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,09/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,10/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,11/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,12/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,13/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,14/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,15/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,16/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,17/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,18/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,19/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,20/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,21/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,22/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,23/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,24/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,25/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,26/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,27/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,28/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,29/02/2020,0,death
Faroe Islands,Denmark,61.8926,-6.9118,01/03/2020,0,death
